Source,Type,Target,Weight
barmhjertighedens vandland,undirected,betesdadam,1
barmhjertighedens vandland,undirected,dk,1
barmhjertighedens vandland,undirected,fåreport,1
barmhjertighedens vandland,undirected,trolddomsbjerg,1
als,undirected,johannesevangeli,1
betesdadam,undirected,johannesevangeli,1
fåreport,undirected,johannesevangeli,1
johannesevangeli,undirected,trolddomsbjerg,1
als,undirected,betesda,1
als,undirected,betesdadam,1
als,undirected,dk,1
als,undirected,fåreport,1
als,undirected,trolddomsbjerg,1
betesda,undirected,dk,1
betesda,undirected,trolddomsbjerg,1
betesdadam,undirected,dk,1
betesdadam,undirected,fåreport,1
betesdadam,undirected,trolddomsbjerg,1
dk,undirected,fåreport,1
dk,undirected,trolddomsbjerg,1
fåreport,undirected,trolddomsbjerg,1
det gamle testament,undirected,felding,1
danmark,undirected,felding,1
felding,undirected,laodikea,1
felding,undirected,jylland,1
felding,undirected,sdr,1
det gamle testament,undirected,laodikea,1
det gamle testament,undirected,sdr,1
danmark,undirected,sdr,2
jylland,undirected,laodikea,1
laodikea,undirected,sdr,1
jylland,undirected,sdr,2
jordanflod,undirected,kløft,1
kløft,undirected,paradis,1
kløft,undirected,nazar,1
danmark,undirected,snøvs,1
den riges port,undirected,lazarus,1
den riges port,undirected,p,1
den riges port,undirected,park,1
lazarus,undirected,p,1
lazarus,undirected,park,1
p,undirected,park,1
den  hellige  dåb,undirected,jammerdal,1
den  hellige  dåb,undirected,jerusalem,1
den  hellige  dåb,undirected,romer,1
den  hellige  dåb,undirected,israel,1
den  hellige  dåb,undirected,nazar,1
jammerdal,undirected,romer,1
jammerdal,undirected,nazar,1
jord,undirected,sky,1
gummebold,undirected,sky,1
bornholm,undirected,sky,1
frihus,undirected,sky,1
paradis,undirected,sky,1
nazar,undirected,sky,1
gummebold,undirected,jord,1
frihus,undirected,jord,1
bornholm,undirected,gummebold,1
frihus,undirected,gummebold,1
gummebold,undirected,paradis,1
gummebold,undirected,nazar,1
bornholm,undirected,frihus,1
frihus,undirected,paradis,1
frihus,undirected,nazar,1
hillerød,undirected,vig,1
danmark,undirected,vig,1
netto,undirected,vig,1
toregimentslær,undirected,vig,1
hillerød,undirected,netto,1
hillerød,undirected,toregimentslær,1
danmark,undirected,netto,1
danmark,undirected,toregimentslær,1
netto,undirected,toregimentslær,1
rødby,undirected,rødby havn,1
himmer,undirected,rødby,1
bodil,undirected,rødby,1
færg,undirected,rødby,1
himmer,undirected,rødby havn,1
bodil,undirected,rødby havn,1
færg,undirected,rødby havn,1
bodil,undirected,himmer,1
færg,undirected,himmer,1
bodil,undirected,færg,1
christiansborg,undirected,det røde hav,1
christiansborg,undirected,rig,1
det røde hav,undirected,rig,1
golgata,undirected,krim,1
golgata,undirected,rusland,1
golgata,undirected,ukrain,1
galilæa,undirected,tivoli,1
betesda,undirected,københavn,1
danmark,undirected,den evangelisklutherske kirk,2
den evangelisklutherske kirk,undirected,usa,1
den evangelisklutherske kirk,undirected,golgata,1
betlehem,undirected,kristentro,1
egypt,undirected,rungsted kirk,1
den kristne kirk,undirected,irak,1
irak,undirected,nørreport station,1
den kristne kirk,undirected,new york,1
new york,undirected,nørreport station,1
afghanistan,undirected,den kristne kirk,1
afghanistan,undirected,nørreport station,1
afghanistan,undirected,oslo,1
den kristne kirk,undirected,nørreport station,1
den kristne kirk,undirected,oslo,1
den kristne kirk,undirected,utøya,1
nørreport station,undirected,oslo,1
nørreport station,undirected,utøya,1
jerevan,undirected,kapernaum,1
danmark,undirected,jerevan,1
jerevan,undirected,nazar,1
irak,undirected,jerevan,1
armeni,undirected,kapernaum,1
armeni,undirected,nazar,1
jordanflod,undirected,skæving,1
jerusalem,undirected,skæving,2
skæving,undirected,strø,1
jordandal,undirected,skæving,1
jordanflod,undirected,strø,1
jordandal,undirected,jordanflod,1
jerusalem,undirected,strø,1
jordandal,undirected,strø,1
jylland,undirected,motorvejsadrenalin,1
motorvejsadrenalin,undirected,sdr,1
new,undirected,skævingelille,1
jerusalem,undirected,skævingelille,1
lyngby,undirected,skævingelille,1
skævingelille,undirected,york,1
israel,undirected,skævingelille,1
lyngby,undirected,new,1
jerusalem,undirected,lyngby,2
lyngby,undirected,york,1
israel,undirected,lyngby,2
edens dejlige hav,undirected,israel,1
edens dejlige hav,undirected,paradis,1
hillerys valglejr,undirected,odens,1
norg,undirected,odens,1
hillerys valglejr,undirected,usa,1
hillerys valglejr,undirected,norg,1
lille danmark,undirected,skæving,1
københavn,undirected,skæving,1
nazar,undirected,skæving,1
lille danmark,undirected,nazar,3
det,undirected,tabor,1
jord,undirected,tabor,1
kors,undirected,tabor,1
dannmark,undirected,hillerødmotorvej,1
dannmark,undirected,egypt,1
dannmark,undirected,franc,1
egypt,undirected,hillerødmotorvej,1
franc,undirected,hillerødmotorvej,1
egypt,undirected,franc,1
bibel,undirected,hollywood,1
betlehem,undirected,lille  lyngby,1
betlehem,undirected,skævinge kirk,2
jord,undirected,lille  lyngby,1
lille  lyngby,undirected,skævinge kirk,1
jord,undirected,skævinge kirk,2
jerusalem,undirected,pagtshelligdom,1
jord,undirected,pagtshelligdom,1
pagtshelligdom,undirected,zakaria,1
pagtshelligdom,undirected,paradisets,1
paradisets,undirected,zakaria,1
jerusalem,undirected,poppelvej,1
hillerød,undirected,jerusalem,2
birkevej,undirected,jerusalem,1
jerusalem,undirected,sommersvej,1
jerusalem,undirected,strøvej,1
den hellige vej,undirected,jerusalem,1
ingemannsvej,undirected,jerusalem,1
jerusalem,undirected,ny harløsevej,1
hillerød,undirected,poppelvej,1
betlehem,undirected,poppelvej,1
birkevej,undirected,poppelvej,1
poppelvej,undirected,sommersvej,1
poppelvej,undirected,strøvej,1
den hellige vej,undirected,poppelvej,1
ingemannsvej,undirected,poppelvej,1
israel,undirected,poppelvej,1
ny harløsevej,undirected,poppelvej,1
betlehem,undirected,hillerød,2
birkevej,undirected,hillerød,1
hillerød,undirected,sommersvej,1
hillerød,undirected,strøvej,1
den hellige vej,undirected,hillerød,1
hillerød,undirected,ingemannsvej,1
hillerød,undirected,israel,1
hillerød,undirected,ny harløsevej,1
betlehem,undirected,birkevej,1
betlehem,undirected,sommersvej,1
betlehem,undirected,strøvej,1
betlehem,undirected,den hellige vej,1
betlehem,undirected,ingemannsvej,1
betlehem,undirected,ny harløsevej,1
birkevej,undirected,sommersvej,1
birkevej,undirected,strøvej,1
birkevej,undirected,den hellige vej,1
birkevej,undirected,ingemannsvej,1
birkevej,undirected,israel,1
birkevej,undirected,ny harløsevej,1
sommersvej,undirected,strøvej,1
den hellige vej,undirected,sommersvej,1
ingemannsvej,undirected,sommersvej,1
israel,undirected,sommersvej,1
ny harløsevej,undirected,sommersvej,1
den hellige vej,undirected,strøvej,1
ingemannsvej,undirected,strøvej,1
israel,undirected,strøvej,1
ny harløsevej,undirected,strøvej,1
den hellige vej,undirected,ingemannsvej,1
den hellige vej,undirected,israel,1
den hellige vej,undirected,ny harløsevej,1
ingemannsvej,undirected,israel,1
ingemannsvej,undirected,ny harløsevej,1
israel,undirected,ny harløsevej,1
jrslm,undirected,templ,1
samaria,undirected,templ,1
de helliges samfund,undirected,templ,1
det hellige rum,undirected,templ,2
sykar,undirected,templ,1
gudstjkirk,undirected,templ,1
jord,undirected,jrslm,1
de helliges samfund,undirected,jord,1
jord,undirected,sykar,3
gudstjkirk,undirected,jord,1
jrslm,undirected,samaria,1
de helliges samfund,undirected,jrslm,1
det hellige rum,undirected,jrslm,1
jrslm,undirected,sykar,1
gudstjkirk,undirected,jrslm,1
de helliges samfund,undirected,samaria,1
det hellige rum,undirected,samaria,1
gudstjkirk,undirected,samaria,1
de helliges samfund,undirected,det hellige rum,1
de helliges samfund,undirected,sykar,1
de helliges samfund,undirected,gudstjkirk,1
det hellige rum,undirected,sykar,1
det hellige rum,undirected,gudstjkirk,1
gudstjkirk,undirected,sykar,1
rom,undirected,rødby,1
himmelvej,undirected,rom,1
jylland,undirected,rom,1
lemv,undirected,rom,1
himmelvej,undirected,rødby,1
jerusalem,undirected,rødby,1
jylland,undirected,rødby,1
itali,undirected,rødby,1
lemv,undirected,rødby,1
himmelvej,undirected,jerusalem,1
himmelvej,undirected,jylland,1
himmelvej,undirected,itali,1
himmelvej,undirected,lemv,1
itali,undirected,jylland,2
jylland,undirected,lemv,1
itali,undirected,lemv,1
norg,undirected,pol,1
galilæas sø,undirected,pol,1
ddr,undirected,pol,1
galilæas sø,undirected,norg,1
ddr,undirected,norg,1
ddr,undirected,galilæas sø,1
genesar,undirected,tiberias sø,1
genesar,undirected,langfredag,1
langfredag,undirected,tiberias sø,2
kors,undirected,sisyfo,1
fredens vej,undirected,nørregad,1
emmaus,undirected,kana,2
betlehem,undirected,emmaus,2
getsemane hav,undirected,kana,2
himmer,undirected,tårbæk,1
areopago,undirected,himmer,1
christianskirk,undirected,himmer,1
areopago,undirected,tårbæk,1
jord,undirected,tårbæk,1
christianskirk,undirected,tårbæk,1
københavn,undirected,tårbæk,1
areopago,undirected,christianskirk,1
areopago,undirected,københavn,1
christianskirk,undirected,jord,1
forklarelsens land,undirected,paradis,1
bauhaus,undirected,forklarelsens land,1
bauhaus,undirected,paradis,1
møllehav,undirected,paradis,1
himmer,undirected,kirkeår,5
jammerdal,undirected,kirkeår,1
himmer,undirected,jammerdal,1
betlehem,undirected,herrens tempelbjerg,1
betlehem,undirected,herrens bjerg,1
herrens tempelbjerg,undirected,øst,1
herrens bjerg,undirected,herrens tempelbjerg,1
herrens bjerg,undirected,jord,2
herrens bjerg,undirected,øst,1
fårefold,undirected,nazar,1
fårefold,undirected,præstegårdens mødesal,1
nazar,undirected,præstegårdens mødesal,1
europa,undirected,vestkyst,1
kulhusemotorvej,undirected,mellemøst,1
kulhusemotorvej,undirected,skoven kirk,1
de dødes hav,undirected,kulhusemotorvej,1
amerika,undirected,kulhusemotorvej,1
kulhusemotorvej,undirected,latin omnia sanctorum diebus,1
europa,undirected,kulhusemotorvej,1
mellemøst,undirected,skoven kirk,1
de dødes hav,undirected,mellemøst,1
latin omnia sanctorum diebus,undirected,mellemøst,1
de dødes hav,undirected,skoven kirk,1
amerika,undirected,skoven kirk,1
latin omnia sanctorum diebus,undirected,skoven kirk,1
europa,undirected,skoven kirk,1
amerika,undirected,de dødes hav,1
de dødes hav,undirected,latin omnia sanctorum diebus,1
de dødes hav,undirected,europa,1
amerika,undirected,latin omnia sanctorum diebus,1
europa,undirected,latin omnia sanctorum diebus,1
daggry,undirected,danmark,1
daggry,undirected,europa,1
brønd,undirected,danmark,1
danmark,undirected,putin,1
israels,undirected,jerusalem,1
babylon,undirected,israels,1
holland,undirected,israels,1
israels,undirected,nordvesttyskland,1
danmark,undirected,israels,2
israels,undirected,london,1
frihedens land,undirected,israels,1
israels,undirected,zakæus,1
israel,undirected,israels,2
israels,undirected,zion,1
jerusalem,undirected,nordvesttyskland,1
frihedens land,undirected,jerusalem,1
babylon,undirected,holland,1
babylon,undirected,nordvesttyskland,1
babylon,undirected,london,1
babylon,undirected,frihedens land,1
frihedens land,undirected,holland,1
holland,undirected,zakæus,1
holland,undirected,zion,1
frihedens land,undirected,nordvesttyskland,1
nordvesttyskland,undirected,zakæus,1
israel,undirected,nordvesttyskland,1
nordvesttyskland,undirected,zion,1
danmark,undirected,frihedens land,1
frihedens land,undirected,london,1
london,undirected,zakæus,2
london,undirected,zion,1
frihedens land,undirected,zakæus,1
frihedens land,undirected,israel,1
frihedens land,undirected,zion,1
zakæus,undirected,zion,1
det enorme hav,undirected,vesterhav,1
det enorme hav,undirected,det store hav,1
det store hav,undirected,vesterhav,1
det nye testament,undirected,vangede,1
frelesmu,undirected,paradis,1
det r,undirected,himmer,1
det r,undirected,utøya,1
jerusalem,undirected,skævinge kirk,2
nain,undirected,skævinge kirk,1
israel,undirected,skævinge kirk,1
det røde hav,undirected,kapernaum,4
det hellige land,undirected,herrens navn,1
bethlehem,undirected,det hellige land,4
det hellige land,undirected,oliebjerg,1
bethlehem,undirected,herrens navn,1
herrens navn,undirected,oliebjerg,1
bethlehem,undirected,oliebjerg,2
det himmelske jerusalem,undirected,emmaus,1
emmaus,undirected,gudsstad,1
emmaus,undirected,påskens jerusalem,1
det himmelske jerusalem,undirected,jerusalem,2
det himmelske jerusalem,undirected,gudsstad,1
det himmelske jerusalem,undirected,påskens jerusalem,1
gudsstad,undirected,jerusalem,1
jerusalem,undirected,påskens jerusalem,1
gudsstad,undirected,påskens jerusalem,1
jord,undirected,rosenhav,2
gudshav,undirected,jord,1
jord,undirected,rosenlund,1
gudshav,undirected,rosenhav,1
rosenhav,undirected,rosenlund,1
gudshav,undirected,rosenlund,1
afrikas horn,undirected,kollek,1
afrika,undirected,afrikas horn,1
afrika,undirected,kollek,1
getsemane,undirected,nazareth,1
colorado,undirected,jord,1
colorado,undirected,norg,1
gt,undirected,norg,2
colorado,undirected,israel,1
colorado,undirected,paradis,1
colorado,undirected,gt,1
paradis,undirected,utøya,1
gt,undirected,utøya,1
mikrokosmo,undirected,vened,1
kosmo,undirected,mikrokosmo,1
islam,undirected,mikrokosmo,1
jord,undirected,mikrokosmo,1
mar,undirected,mikrokosmo,1
kosmo,undirected,vened,1
islam,undirected,vened,1
jord,undirected,vened,1
mar,undirected,vened,1
islam,undirected,kosmo,1
kosmo,undirected,mar,1
islam,undirected,mar,1
getsemane hav,undirected,moselov,1
det virkelige liv,undirected,laz,1
det virkelige liv,undirected,lviet,1
laz,undirected,lviet,1
danmark,undirected,kinesisk,1
josua,undirected,vandløb,1
egypt,undirected,esaja,1
det ny jerusalem,undirected,egypt,1
den himmelske stad,undirected,egypt,1
de levendes land,undirected,egypt,2
den himmelske stad,undirected,jerusalem,1
det,undirected,esaja,1
det ny jerusalem,undirected,esaja,1
den himmelske stad,undirected,esaja,1
de levendes land,undirected,esaja,1
det forjættede land,undirected,esaja,1
det,undirected,det ny jerusalem,2
den himmelske stad,undirected,det,1
de levendes land,undirected,det,1
det,undirected,det forjættede land,1
den himmelske stad,undirected,det ny jerusalem,1
de levendes land,undirected,det ny jerusalem,1
det forjættede land,undirected,det ny jerusalem,1
de levendes land,undirected,den himmelske stad,1
den himmelske stad,undirected,det forjættede land,1
de levendes land,undirected,det forjættede land,1
kristentro,undirected,nazareth,2
kors,undirected,kristentro,2
frederiksborg,undirected,jerusalem,1
armeni,undirected,jerusalem,4
den  treenige,undirected,jerusalem,1
engen bæk,undirected,jerusalem,3
haslev,undirected,jerusalem,1
det,undirected,hillerød,1
hillerød,undirected,øst,1
frederiksborg,undirected,hillerød,1
den almægtige gud,undirected,hillerød,1
armeni,undirected,hillerød,1
den  treenige,undirected,hillerød,1
engen bæk,undirected,hillerød,1
haslev,undirected,hillerød,1
hillerød,undirected,paradis,1
hillerød,undirected,slotskirk,1
det,undirected,øst,1
det,undirected,frederiksborg,1
den almægtige gud,undirected,det,1
armeni,undirected,det,1
den  treenige,undirected,det,1
det,undirected,engen bæk,1
det,undirected,haslev,1
det,undirected,slotskirk,1
frederiksborg,undirected,øst,1
den almægtige gud,undirected,øst,1
armeni,undirected,øst,1
den  treenige,undirected,øst,1
engen bæk,undirected,øst,1
haslev,undirected,øst,1
slotskirk,undirected,øst,1
den almægtige gud,undirected,frederiksborg,1
danmark,undirected,frederiksborg,1
armeni,undirected,frederiksborg,1
den  treenige,undirected,frederiksborg,1
engen bæk,undirected,frederiksborg,1
frederiksborg,undirected,haslev,1
frederiksborg,undirected,paradis,1
frederiksborg,undirected,slotskirk,1
danmark,undirected,den almægtige gud,3
armeni,undirected,den almægtige gud,1
den  treenige,undirected,den almægtige gud,1
den almægtige gud,undirected,engen bæk,1
den almægtige gud,undirected,haslev,1
den almægtige gud,undirected,paradis,1
den almægtige gud,undirected,slotskirk,1
danmark,undirected,den  treenige,1
danmark,undirected,haslev,2
danmark,undirected,slotskirk,2
armeni,undirected,den  treenige,1
armeni,undirected,engen bæk,1
armeni,undirected,haslev,1
armeni,undirected,slotskirk,1
den  treenige,undirected,engen bæk,1
den  treenige,undirected,haslev,1
den  treenige,undirected,paradis,1
den  treenige,undirected,slotskirk,1
engen bæk,undirected,haslev,1
engen bæk,undirected,slotskirk,1
haslev,undirected,paradis,1
haslev,undirected,slotskirk,1
paradis,undirected,slotskirk,2
filippin,undirected,pins,2
filippin,undirected,kirkeår,1
filippin,undirected,getsemane hav,1
bibel,undirected,filippin,1
getsemane hav,undirected,kirkeår,1
betlehem,undirected,la belle vi,1
hillerød,undirected,la belle vi,1
jord,undirected,la belle vi,1
børglum klost,undirected,danmark,1
danmark,undirected,marielyst,1
børglum klost,undirected,paradis,1
marielyst,undirected,paradis,1
børglum klost,undirected,marielyst,1
balthazar,undirected,østerlandet persi,1
tora,undirected,østerlandet persi,1
melchior,undirected,østerlandet persi,1
østerland,undirected,østerlandet persi,1
balthazar,undirected,tora,1
balthazar,undirected,melchior,3
melchior,undirected,tora,1
tora,undirected,østerland,1
betlehem,undirected,betlehems trængsel,1
betlehems trængsel,undirected,herberg,1
