Source,Type,Target,Weight
getsemane have,undirected,krypton,1
narnia,undirected,nazaret,1
narnia,undirected,usa,2
krypton,undirected,narnia,1
krypton,undirected,nazaret,1
krypton,undirected,usa,1
livets træ,undirected,paradiset,2
kina,undirected,nordirland,1
kina,undirected,sovjetrusland,1
kina,undirected,kyrene,1
alexandria,undirected,kina,1
kina,undirected,sri lanka,1
eritrea,undirected,kina,1
kina,undirected,vollsmose,1
kina,undirected,romerrigets,2
kina,undirected,laos,1
cuba,undirected,kina,2
nordirland,undirected,vietnam,1
nordirland,undirected,sverige,1
nordirland,undirected,sovjetrusland,1
nordirland,undirected,nordkorea,1
kyrene,undirected,nordirland,1
alexandria,undirected,nordirland,1
nordirland,undirected,sri lanka,1
indien,undirected,nordirland,2
danmarks,undirected,nordirland,1
eritrea,undirected,nordirland,1
nordirland,undirected,vollsmose,1
nordirland,undirected,romerrigets,1
laos,undirected,nordirland,1
cuba,undirected,nordirland,1
nepal,undirected,nordirland,1
danmark,undirected,sovjetrusland,1
alexandria,undirected,danmark,1
danmark,undirected,laos,1
sverige,undirected,vietnam,1
sovjetrusland,undirected,vietnam,1
nordkorea,undirected,vietnam,1
kyrene,undirected,vietnam,1
alexandria,undirected,vietnam,1
sri lanka,undirected,vietnam,1
indien,undirected,vietnam,1
danmarks,undirected,vietnam,1
eritrea,undirected,vietnam,1
vietnam,undirected,vollsmose,1
romerrigets,undirected,vietnam,1
laos,undirected,vietnam,1
cuba,undirected,vietnam,1
nepal,undirected,vietnam,1
sovjetrusland,undirected,sverige,1
nordkorea,undirected,sverige,3
kyrene,undirected,sverige,1
alexandria,undirected,sverige,1
sri lanka,undirected,sverige,1
indien,undirected,sverige,1
eritrea,undirected,sverige,1
sverige,undirected,vollsmose,1
romerrigets,undirected,sverige,1
laos,undirected,sverige,1
cuba,undirected,sverige,1
nepal,undirected,sverige,1
nordkorea,undirected,sovjetrusland,1
kyrene,undirected,sovjetrusland,1
alexandria,undirected,sovjetrusland,1
sovjetrusland,undirected,sri lanka,1
indien,undirected,sovjetrusland,1
danmarks,undirected,sovjetrusland,1
eritrea,undirected,sovjetrusland,1
sovjetrusland,undirected,vollsmose,1
romerrigets,undirected,sovjetrusland,1
laos,undirected,sovjetrusland,1
cuba,undirected,sovjetrusland,1
nepal,undirected,sovjetrusland,1
kyrene,undirected,nordkorea,1
alexandria,undirected,nordkorea,1
nordkorea,undirected,sri lanka,1
eritrea,undirected,nordkorea,1
nordkorea,undirected,vollsmose,1
laos,undirected,nordkorea,1
cuba,undirected,nordkorea,3
nepal,undirected,nordkorea,1
alexandria,undirected,kyrene,1
kyrene,undirected,sri lanka,1
indien,undirected,kyrene,1
danmarks,undirected,kyrene,1
eritrea,undirected,kyrene,1
kyrene,undirected,vollsmose,1
kyrene,undirected,romerrigets,1
kyrene,undirected,laos,1
cuba,undirected,kyrene,1
kyrene,undirected,nepal,1
alexandria,undirected,sri lanka,1
alexandria,undirected,indien,1
alexandria,undirected,danmarks,1
alexandria,undirected,eritrea,1
alexandria,undirected,vollsmose,1
alexandria,undirected,romerrigets,1
alexandria,undirected,laos,1
alexandria,undirected,cuba,1
alexandria,undirected,nepal,1
indien,undirected,sri lanka,1
danmarks,undirected,sri lanka,2
eritrea,undirected,sri lanka,1
sri lanka,undirected,vollsmose,1
romerrigets,undirected,sri lanka,1
laos,undirected,sri lanka,1
cuba,undirected,sri lanka,1
nepal,undirected,sri lanka,1
eritrea,undirected,indien,1
indien,undirected,vollsmose,1
indien,undirected,romerrigets,1
indien,undirected,laos,1
cuba,undirected,indien,1
danmarks,undirected,eritrea,1
danmarks,undirected,vollsmose,1
danmarks,undirected,romerrigets,1
danmarks,undirected,laos,1
cuba,undirected,danmarks,1
eritrea,undirected,vollsmose,1
eritrea,undirected,romerrigets,1
eritrea,undirected,laos,1
cuba,undirected,eritrea,1
eritrea,undirected,nepal,1
romerrigets,undirected,vollsmose,1
laos,undirected,vollsmose,1
cuba,undirected,vollsmose,1
nepal,undirected,vollsmose,1
laos,undirected,romerrigets,1
cuba,undirected,romerrigets,1
nepal,undirected,romerrigets,1
cuba,undirected,laos,1
laos,undirected,nepal,1
cuba,undirected,nepal,1
asien,undirected,tyskland,1
asien,undirected,kardemomme by,1
alsace,undirected,asien,1
asien,undirected,det nye testamentes,1
asien,undirected,nordkoreas,1
asien,undirected,gabon,1
kardemomme by,undirected,tyskland,1
alsace,undirected,tyskland,1
det nye testamentes,undirected,tyskland,1
nordkoreas,undirected,tyskland,1
gabon,undirected,tyskland,1
alsace,undirected,kardemomme by,1
det nye testamentes,undirected,kardemomme by,1
kardemomme by,undirected,nordkoreas,1
kardemomme by,undirected,mellemøsten,1
jerusalem,undirected,kardemomme by,1
gabon,undirected,kardemomme by,1
afrika,undirected,kardemomme by,1
alsace,undirected,det nye testamentes,1
alsace,undirected,nordkoreas,1
alsace,undirected,mellemøsten,1
alsace,undirected,jerusalem,1
alsace,undirected,gabon,1
afrika,undirected,alsace,2
det nye testamentes,undirected,nordkoreas,1
det nye testamentes,undirected,mellemøsten,1
det nye testamentes,undirected,jerusalem,1
det nye testamentes,undirected,gabon,1
afrika,undirected,det nye testamentes,1
mellemøsten,undirected,nordkoreas,1
gabon,undirected,nordkoreas,1
afrika,undirected,nordkoreas,1
gabon,undirected,mellemøsten,1
gabon,undirected,jerusalem,1
danmark,undirected,havnsø,1
danmark,undirected,malakias,1
havnsø,undirected,holland,1
havnsø,undirected,malakias,1
belgien,undirected,havnsø,1
holland,undirected,malakias,1
belgien,undirected,holland,1
belgien,undirected,malakias,1
areopagos,undirected,korset,1
areopagos,undirected,"det
nye testamentes",1
areopagos,undirected,jerusalem,1
athen,undirected,korset,1
"det
nye testamentes",undirected,korset,1
athen,undirected,"det
nye testamentes",1
"det
nye testamentes",undirected,jerusalem,1
matthæusevangeliet,undirected,wittenberg,1
korset,undirected,matthæusevangeliet,2
galilæa,undirected,guds fredsrige,1
galilæa,undirected,valby,1
galilæa,undirected,herlev,1
guds fredsrige,undirected,israel,1
herlev,undirected,israel,1
guds fredsrige,undirected,nazaret,1
guds fredsrige,undirected,valby,1
guds fredsrige,undirected,jerusalem,1
guds fredsrige,undirected,herlev,1
nazaret,undirected,valby,1
herlev,undirected,valby,1
bystævneparken,undirected,universet,1
himmelvang,undirected,universet,1
himalaya,undirected,universet,1
odense,undirected,universet,1
oldkirken,undirected,universet,1
dødsriget,undirected,universet,1
bystævneparken,undirected,himmelvang,1
bystævneparken,undirected,himalaya,1
bystævneparken,undirected,odense,1
bystævneparken,undirected,oldkirken,1
bystævneparken,undirected,dødsriget,1
bystævneparken,undirected,usa,1
himalaya,undirected,himmelvang,1
himmelvang,undirected,odense,1
himmelvang,undirected,oldkirken,1
dødsriget,undirected,himmelvang,1
himmelvang,undirected,usa,1
himalaya,undirected,odense,1
himalaya,undirected,oldkirken,1
dødsriget,undirected,himalaya,1
himalaya,undirected,usa,1
odense,undirected,oldkirken,1
dødsriget,undirected,odense,1
oldkirken,undirected,usa,1
dødsriget,undirected,usa,1
pauluscitatet,undirected,skoven,1
fønikien,undirected,sydkorea,1
sarepta,undirected,sydkorea,1
fønikien,undirected,nordkorea,1
nordkorea,undirected,sarepta,1
fønikien,undirected,sarepta,1
galilæa,undirected,rønnebo,1
brønshøj torv,undirected,galilæa,1
brønshøj torv,undirected,rønnebo,1
demokratiets,undirected,israels,1
israels,undirected,ludo,1
demokratiets,undirected,ludo,1
himlen,undirected,messias,1
himmelen,undirected,messias,1
kvols,undirected,tårup,1
danmark,undirected,messias,1
estvad,undirected,rønbjerg,4
egeris,undirected,estvad,1
egeris,undirected,rønbjerg,1
betesda,undirected,underet,1
al,undirected,galilæa,1
galilæa,undirected,korinth,5
al,undirected,korinth,1
bahrain,undirected,burma,1
bahrain,undirected,gud,1
bahrain,undirected,bali,1
burma,undirected,gud,1
bali,undirected,burma,1
bali,undirected,gud,1
falla,undirected,skrolycka,1
kana,undirected,skrolycka,1
björke,undirected,skrolycka,1
falla,undirected,kana,1
björke,undirected,falla,1
björke,undirected,kana,1
aens,undirected,israel,2
aens,undirected,kana,2
aens,undirected,ans,1
aens,undirected,kanaans,1
kana,undirected,kanaans,1
egypten,undirected,helligånden,1
gudsrige,undirected,helligånden,1
bangla desh,undirected,korset,3
bangla desh,undirected,kain,3
bangla desh,undirected,peters kirken,2
bangla desh,undirected,løgumkloster,3
bangla desh,undirected,via appia,3
bangla desh,undirected,rom,3
bangla desh,undirected,jerusalem,3
bangla desh,undirected,roms,3
afrika,undirected,bangla desh,2
bangla desh,undirected,gudsrige,3
kain,undirected,korset,3
korset,undirected,peters kirken,2
korset,undirected,løgumkloster,3
korset,undirected,via appia,3
korset,undirected,roms,4
kain,undirected,peters kirken,2
kain,undirected,løgumkloster,3
kain,undirected,via appia,3
kain,undirected,rom,3
jerusalem,undirected,kain,3
kain,undirected,roms,3
afrika,undirected,kain,2
gudsrige,undirected,kain,3
løgumkloster,undirected,peters kirken,2
peters kirken,undirected,via appia,2
jerusalem,undirected,peters kirken,3
afrika,undirected,peters kirken,2
gudsrige,undirected,peters kirken,2
løgumkloster,undirected,via appia,3
løgumkloster,undirected,rom,3
løgumkloster,undirected,roms,3
gudsrige,undirected,løgumkloster,3
jerusalem,undirected,via appia,3
roms,undirected,via appia,3
afrika,undirected,via appia,2
gudsrige,undirected,via appia,3
gudsrige,undirected,rom,3
gudsrige,undirected,roms,3
afrika,undirected,gudsrige,3
farum bytorv,undirected,jordens,1
farum,undirected,jordens,1
farum,undirected,farum bytorv,1
middelhavet,undirected,strøget,1
den vidunderlige have,undirected,middelhavet,1
edinburgh,undirected,facebook,1
facebook,undirected,stengrunden,1
edinburgh,undirected,stengrunden,1
geneserat,undirected,new york,1
geneserat,undirected,usa,1
guds rige,undirected,helvedes,1
guds rige,undirected,mattæusevangeliet,1
helvedes,undirected,mattæusevangeliet,1
guds rige,undirected,norge,1
guds rige,undirected,spanien,1
guds rige,undirected,rom,2
caminoen,undirected,guds rige,1
det guds rige,undirected,guds rige,1
caminoen,undirected,rom,1
det guds rige,undirected,rom,1
bagdad,undirected,middelhavet,1
middelhavet,undirected,mosul,1
irak,undirected,nain,1
bagdad,undirected,mellemøsten,2
mellemøsten,undirected,nain,1
mellemøsten,undirected,mosul,3
bagdad,undirected,europa,2
bagdad,undirected,nain,1
bagdad,undirected,mosul,3
mosul,undirected,nain,1
jylland,undirected,lemvig egnen,1
geneseret sø,undirected,kana,2
frederiksværk,undirected,tyskland,1
danmark,undirected,frederiksværk,1
erfurt,undirected,frederiksværk,1
augustinerklosteret,undirected,frederiksværk,1
frederiksværk,undirected,lutherbiblioteket,1
frederiksværk,undirected,københavn,1
frederiksværk,undirected,tysklands,1
frederiksværk,undirected,world trade center,1
frederiksværk,undirected,stavanger,1
frederiksværk,undirected,missionhøjskolen,1
frederiksværk,undirected,usa,1
augustinerklosteret,undirected,tyskland,1
lutherbiblioteket,undirected,tyskland,1
tyskland,undirected,world trade center,1
stavanger,undirected,tyskland,1
missionhøjskolen,undirected,tyskland,1
augustinerklosteret,undirected,danmark,1
danmark,undirected,lutherbiblioteket,1
danmark,undirected,tysklands,2
danmark,undirected,stavanger,2
danmark,undirected,missionhøjskolen,1
augustinerklosteret,undirected,erfurt,1
erfurt,undirected,lutherbiblioteket,1
erfurt,undirected,københavn,2
erfurt,undirected,tysklands,1
erfurt,undirected,world trade center,1
erfurt,undirected,stavanger,1
erfurt,undirected,missionhøjskolen,1
erfurt,undirected,usa,1
augustinerklosteret,undirected,lutherbiblioteket,1
augustinerklosteret,undirected,københavn,1
augustinerklosteret,undirected,tysklands,1
augustinerklosteret,undirected,world trade center,1
augustinerklosteret,undirected,stavanger,1
augustinerklosteret,undirected,missionhøjskolen,1
augustinerklosteret,undirected,usa,1
københavn,undirected,lutherbiblioteket,1
lutherbiblioteket,undirected,tysklands,1
lutherbiblioteket,undirected,world trade center,1
lutherbiblioteket,undirected,stavanger,1
lutherbiblioteket,undirected,missionhøjskolen,1
lutherbiblioteket,undirected,usa,1
københavn,undirected,tysklands,1
københavn,undirected,world trade center,1
københavn,undirected,stavanger,1
københavn,undirected,missionhøjskolen,1
tysklands,undirected,world trade center,1
stavanger,undirected,tysklands,1
missionhøjskolen,undirected,tysklands,1
stavanger,undirected,world trade center,1
missionhøjskolen,undirected,world trade center,1
missionhøjskolen,undirected,stavanger,1
stavanger,undirected,usa,1
missionhøjskolen,undirected,usa,1
israels,undirected,sønder broby kirke,3
bethlehem,undirected,sønder broby kirke,4
nazareths synagoge,undirected,sønder broby kirke,1
esajas,undirected,sønder broby kirke,2
nazareth,undirected,sønder broby kirke,4
israels,undirected,nazareths synagoge,2
mali,undirected,paris,3
paris,undirected,ægypten,2
kansas city,undirected,paris,2
mali,undirected,ægypten,2
korset,undirected,mali,2
kansas city,undirected,mali,2
bruxelles,undirected,mali,2
kansas city,undirected,ægypten,2
bruxelles,undirected,ægypten,2
kansas city,undirected,korset,2
bruxelles,undirected,korset,5
bruxelles,undirected,kansas city,2
danmark,undirected,mariager,1
romerrige,undirected,universer,1
kirken,undirected,universer,1
kirken,undirected,romerrige,1
alme skole,undirected,middelhavet,1
davids by,undirected,middelhavet,5
bethlehem,undirected,mørket,1
himmelen,undirected,mørket,1
jorden,undirected,mørket,1
davids by,undirected,jesusbarnet,1
jesusbarnet,undirected,jordens,1
jesusbarnet,undirected,middelhavet,1
danmark,undirected,nilens,1
nilens,undirected,paradis,1
korset,undirected,skotland,1
skotland,undirected,willow creek,1
korinth,undirected,skotland,1
skotland,undirected,usa,3
glasgow,undirected,korset,1
glasgow,undirected,willow creek,1
glasgow,undirected,korinth,1
glasgow,undirected,usa,1
korset,undirected,willow creek,1
korinth,undirected,willow creek,1
korinth,undirected,usa,1
gamischpartenkirchen,undirected,getsemane,1
gamischpartenkirchen,undirected,himmelen,1
afghanistan,undirected,houston,1
afghanistan,undirected,middelhavsregionen,1
afghanistan,undirected,græsted,1
houston,undirected,mellemøsten,1
houston,undirected,iran,1
houston,undirected,middelhavsregionen,1
houston,undirected,jerusalem,1
houston,undirected,usa,1
græsted,undirected,houston,1
mellemøsten,undirected,middelhavsregionen,1
græsted,undirected,mellemøsten,1
iran,undirected,middelhavsregionen,1
græsted,undirected,iran,1
jerusalem,undirected,middelhavsregionen,1
middelhavsregionen,undirected,usa,1
græsted,undirected,middelhavsregionen,1
græsted,undirected,jerusalem,1
græsted,undirected,usa,1
ungarn,undirected,usa,1
havel,undirected,paris,1
paris,undirected,utøya,2
norge,undirected,sudan,1
havel,undirected,sudan,1
korset,undirected,sudan,1
sudan,undirected,utøya,1
kansas city,undirected,sudan,1
bruxelles,undirected,sudan,1
mali,undirected,norge,1
havel,undirected,mali,1
mali,undirected,utøya,1
havel,undirected,norge,1
kansas city,undirected,norge,1
havel,undirected,ægypten,1
havel,undirected,korset,1
havel,undirected,utøya,1
havel,undirected,kansas city,1
bruxelles,undirected,havel,1
kansas city,undirected,utøya,1
bruxelles,undirected,utøya,1
falster,undirected,torkildstrup præstegård,1
slagelse,undirected,torkildstrup præstegård,1
københavn,undirected,torkildstrup præstegård,1
falster,undirected,slagelse,1
falster,undirected,københavn,1
betesda,undirected,bethesda,1
bethesda,undirected,kristi kirke,1
betesda,undirected,bethesdas,1
bethesdas,undirected,kristi kirke,1
betesda,undirected,kristi kirke,1
south dakota,undirected,vietnam,1
south dakota,undirected,usa,1
nordspanien,undirected,spanien,1
nordspanien,undirected,ægypten,1
johannes åbenbaring,undirected,matthæusevangeliet,1
paris,undirected,sommeroase,1
istanbul,undirected,paris,1
efesos,undirected,paris,1
malmstrøm,undirected,paris,1
orlando,undirected,sommeroase,1
istanbul,undirected,sommeroase,1
efesos,undirected,sommeroase,1
malmstrøm,undirected,sommeroase,1
istanbul,undirected,orlando,1
efesos,undirected,orlando,1
malmstrøm,undirected,orlando,1
efesos,undirected,istanbul,1
istanbul,undirected,malmstrøm,1
efesos,undirected,malmstrøm,1
malmstrøm,undirected,usa,1
calcutta,undirected,etiopien,1
calcutta,undirected,gudsrige,1
calcutta,undirected,nairobi,1
calcutta,undirected,kenya,1
calcutta,undirected,london,1
calcutta,undirected,østafrika,1
etiopien,undirected,gudsrige,1
etiopien,undirected,nairobi,1
etiopien,undirected,østafrika,1
gudsrige,undirected,nairobi,1
gudsrige,undirected,kenya,1
gudsrige,undirected,indien,1
gudsrige,undirected,london,2
gudsrige,undirected,østafrika,1
kenya,undirected,nairobi,3
indien,undirected,nairobi,1
london,undirected,nairobi,1
nairobi,undirected,østafrika,1
indien,undirected,kenya,1
kenya,undirected,london,1
kenya,undirected,østafrika,1
indien,undirected,østafrika,1
london,undirected,østafrika,1
mattæusevangeliet,undirected,syriens,1
helligdommen,undirected,syriens,1
levi,undirected,syriens,1
helligdommen,undirected,mattæusevangeliet,1
levi,undirected,mattæusevangeliet,1
helligdommen,undirected,rom,1
